ORGANIZATION_ID,REPORT_ID,REPORTING_UNIT_ID,BENEFICIAL_USE_ID,SUMMARY_SEQ,ROW_SEQ,AMOUNT,CONSUMPTIVE_INDICATOR,METHOD_ID,START_DATE,END_DATE
TWDB,2016,48453,11,1,1,157.0,2,1,01/01,12/31
TWDB,2016,48457,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48461,11,1,1,191.0,2,1,01/01,12/31
TWDB,2016,48465,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48469,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48473,11,1,1,2.0,2,1,01/01,12/31
TWDB,2016,48477,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48481,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48485,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48489,11,1,1,5588.0,2,1,01/01,12/31
TWDB,2016,48493,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48497,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48501,11,1,1,264.0,2,1,01/01,12/31
TWDB,2016,48505,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48509,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48513,11,1,1,15.0,2,1,01/01,12/31
TWDB,2016,48517,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48521,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48525,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48529,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48533,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48537,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48541,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48545,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48549,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48565,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48553,11,1,1,4708.0,2,1,01/01,12/31
TWDB,2016,48557,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48561,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48569,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48573,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48577,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48581,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48585,11,1,1,15007.0,2,1,01/01,12/31
TWDB,2016,48589,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48593,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48597,11,1,1,1927.0,2,1,01/01,12/31
TWDB,2016,48601,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48605,11,1,1,163.0,2,1,01/01,12/31
TWDB,2016,48609,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48625,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48629,11,1,1,1951.0,2,1,01/01,12/31
TWDB,2016,48633,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48637,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48641,11,1,1,15421.0,2,1,01/01,12/31
TWDB,2016,48645,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48613,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48617,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48621,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48649,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48653,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48657,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48661,11,1,1,14653.0,2,1,01/01,12/31
TWDB,2016,48665,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48669,11,1,1,3175.0,2,1,01/01,12/31
TWDB,2016,48673,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48677,11,1,1,3597.0,2,1,01/01,12/31
TWDB,2016,48681,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48685,11,1,1,5.0,2,1,01/01,12/31
TWDB,2016,48689,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48693,11,1,1,248.0,2,1,01/01,12/31
TWDB,2016,48697,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48701,11,1,1,3893.0,2,1,01/01,12/31
TWDB,2016,48705,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48709,11,1,1,1920.0,2,1,01/01,12/31
TWDB,2016,48713,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48717,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48721,11,1,1,3432.0,2,1,01/01,12/31
TWDB,2016,48725,11,1,1,334.0,2,1,01/01,12/31
TWDB,2016,48729,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48733,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48737,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48741,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48745,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48749,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48753,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48757,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48761,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48765,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48769,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48773,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48777,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48781,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48785,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48789,11,1,1,28392.0,2,1,01/01,12/31
TWDB,2016,48793,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48797,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48801,11,1,1,16295.0,2,1,01/01,12/31
TWDB,2016,48805,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48809,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48813,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48817,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48821,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48825,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48829,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48833,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48837,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48841,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48845,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48849,11,1,1,65543.0,2,1,01/01,12/31
TWDB,2016,48853,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48857,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48861,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48865,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48869,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48873,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48877,11,1,1,875.0,2,1,01/01,12/31
TWDB,2016,48881,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48885,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48889,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48893,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48897,11,1,1,38732.0,2,1,01/01,12/31
TWDB,2016,48901,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48905,11,1,1,736.0,2,1,01/01,12/31
TWDB,2016,48909,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48913,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48917,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48921,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48925,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48929,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48933,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48937,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48941,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48945,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48949,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48953,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48957,11,1,1,94.0,2,1,01/01,12/31
TWDB,2016,48961,11,1,1,9.0,2,1,01/01,12/31
TWDB,2016,48965,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48969,11,1,1,6.0,2,1,01/01,12/31
TWDB,2016,48973,11,1,1,4075.0,2,1,01/01,12/31
TWDB,2016,48977,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48981,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48985,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48989,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48993,11,1,1,1944.0,2,1,01/01,12/31
TWDB,2016,48997,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,49001,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,49005,11,1,1,368.0,2,1,01/01,12/31
TWDB,2016,49009,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,49013,11,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48001,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48005,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48009,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48013,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48017,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48021,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48025,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48029,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48033,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48037,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48041,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48045,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48049,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48053,12,1,1,3335.0,2,1,01/01,12/31
TWDB,2016,48057,12,1,1,19392.0,2,1,01/01,12/31
TWDB,2016,48061,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48065,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48069,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48073,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48077,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48081,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48085,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48089,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48093,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48097,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48101,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48105,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48109,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48113,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48117,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48121,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48125,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48129,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48133,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48137,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48141,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48145,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48149,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48153,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48157,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48161,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48165,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48169,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48173,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48177,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48181,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48185,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48189,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48193,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48197,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48201,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48205,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48209,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48213,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48217,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48221,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48225,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48229,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48233,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48237,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48241,12,1,1,61.0,2,1,01/01,12/31
TWDB,2016,48245,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48249,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48253,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48257,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48261,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48265,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48269,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48273,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48281,12,1,1,2901.0,2,1,01/01,12/31
TWDB,2016,48277,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48285,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48289,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48293,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48297,12,1,1,647.0,2,1,01/01,12/31
TWDB,2016,48301,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48305,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48309,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48313,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48317,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48321,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48325,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48329,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48333,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48337,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48341,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48345,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48349,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48353,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48357,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48361,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48365,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48369,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48373,12,1,1,260.0,2,1,01/01,12/31
TWDB,2016,48377,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48381,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48385,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48389,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48393,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48397,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48401,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48405,12,1,1,2316.0,2,1,01/01,12/31
TWDB,2016,48409,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48413,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48417,12,1,1,309.0,2,1,01/01,12/31
TWDB,2016,48421,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48425,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48429,12,1,1,3186.0,2,1,01/01,12/31
TWDB,2016,48433,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48437,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48441,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48445,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48449,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48453,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48457,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48461,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48465,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48469,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48473,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48477,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48481,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48485,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48489,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48493,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48497,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48501,12,1,1,415.0,2,1,01/01,12/31
TWDB,2016,48505,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48509,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48513,12,1,1,9294.0,2,1,01/01,12/31
TWDB,2016,48517,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48521,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48525,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48529,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48533,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48537,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48541,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48545,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48549,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48565,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48553,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48557,12,1,1,701.0,2,1,01/01,12/31
TWDB,2016,48561,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48569,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48573,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48577,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48581,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48585,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48589,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48593,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48597,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48601,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48605,12,1,1,2469.0,2,1,01/01,12/31
TWDB,2016,48609,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48625,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48629,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48633,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48637,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48641,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48645,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48613,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48617,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48621,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48649,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48653,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48657,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48661,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48665,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48669,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48673,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48677,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48681,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48685,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48689,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48693,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48697,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48701,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48705,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48709,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48713,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48717,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48721,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48725,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48729,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48733,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48737,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48741,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48745,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48749,12,1,1,8539.0,2,1,01/01,12/31
TWDB,2016,48753,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48757,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48761,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48765,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48769,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48773,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48777,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48781,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48785,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48789,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48793,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48797,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48801,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48805,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48809,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48813,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48817,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48821,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48825,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48829,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48833,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48837,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48841,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48845,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48849,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48853,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48857,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48861,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48865,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48869,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48873,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48877,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48881,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48885,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48889,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48893,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48897,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48901,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48905,12,1,1,1390.0,2,1,01/01,12/31
TWDB,2016,48909,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48913,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48917,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48921,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48925,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48929,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48933,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48937,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48941,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48945,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48949,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48953,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48957,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48961,12,1,1,5.0,2,1,01/01,12/31
TWDB,2016,48965,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48969,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48973,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48977,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48981,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48985,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48989,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48993,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48997,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,49001,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,49005,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,49009,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,49013,12,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48001,1,1,1,368.0,2,1,01/01,12/31
TWDB,2016,48005,1,1,1,16536.0,2,1,01/01,12/31
TWDB,2016,48009,1,1,1,28.0,2,1,01/01,12/31
TWDB,2016,48013,1,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48017,1,1,1,0.0,2,1,01/01,12/31
TWDB,2016,48021,1,1,1,6812.0,2,1,01/01,12/31
TWDB,2016,48025,1,1,1,18673.0,2,1,01/01,12/31
TWDB,2016,48029,1,1,1,4894.0,2,1,01/01,12/31
TWDB,2016,48033,1,1,1,64783.0,2,1,01/01,12/31
TWDB,2016,48037,1,1,1,656.0,2,1,01/01,12/31
TWDB,2016,48041,1,1,1,2872.0,2,1,01/01,12/31
TWDB,2016,48045,1,1,1,2828.0,2,1,01/01,12/31
TWDB,2016,48049,1,1,1,2706.0,2,1,01/01,12/31
TWDB,2016,48053,1,1,1,585.0,2,1,01/01,12/31
TWDB,2016,48057,1,1,1,8123.0,2,1,01/01,12/31
TWDB,2016,48061,1,1,1,1398.0,2,1,01/01,12/31
TWDB,2016,48065,1,1,1,2214.0,2,1,01/01,12/31
TWDB,2016,48069,1,1,1,1568.0,2,1,01/01,12/31
TWDB,2016,48073,1,1,1,2962.0,2,1,01/01,12/31
TWDB,2016,48077,1,1,1,4195.0,2,1,01/01,12/31
TWDB,2016,48081,1,1,1,31585.0,2,1,01/01,12/31
TWDB,2016,48085,1,1,1,915.0,2,1,01/01,12/31
TWDB,2016,48089,1,1,1,21919.0,2,1,01/01,12/31
TWDB,2016,48093,1,1,1,844.0,2,1,01/01,12/31
